P51668	Q9UNE7	0.2
P51668	Q13547	0.75
P51668	Q13485	0.6
P51668	Q09472	0.5
P61812	Q15583	0.2
P61812	Q9Y5K5	0.6666666666666666
P61812	Q9HCE7	0.5
P61812	P84022	0.3333333333333333
P61812	Q9Y618	0.25
P61812	Q03167	1.0
P61812	Q9HAU4	0.4
P61812	P62942	0.6666666666666666
P61812	Q8N2S1	1.0
P61812	Q9NPB6	0.3333333333333333
P61812	Q969W9	0.6666666666666666
P61812	Q6ZSZ5	0.3333333333333333
P61812	Q9Y4E8	0.6666666666666666
P61812	P62140	0.6666666666666666
P61812	Q14766	1.0
P61812	Q13573	0.25
P61812	P62136	0.6666666666666666
P61812	Q9P2M7	0.3333333333333333
P61812	Q9GZN2	0.2
P61812	P67809	0.25
P61812	Q9UPN9	0.25
P61812	Q9NS15	1.0
P61812	Q9UN42	0.25
P61812	Q15329	0.25
P61812	Q16254	0.25
P61812	Q13145	0.6666666666666666
P61812	Q9Y624	0.3333333333333333
P61812	P62987	0.2857142857142857
P61812	Q8TEW0	0.3333333333333333
P61812	Q15843	1.0
P61812	Q14767	1.0
P61812	Q96PU5	0.4
P61812	P62979	0.2857142857142857
P61812	Q15796	0.3333333333333333
P61812	Q9Y3F4	0.6666666666666666
P61812	Q05513	0.3333333333333333
P61812	Q9GZV5	0.2
P61812	Q93008	0.25
P61812	Q9NYA4	0.6666666666666666
P61812	Q14186	0.25
P61812	Q6ZNA4	0.2
P61812	Q14188	0.25
P61812	Q9UNE7	0.6666666666666666
P61812	Q13547	0.2
P61812	Q13485	0.4
P61812	Q09472	0.25
P22681	Q15583	0.2
P22681	Q9Y5K5	0.6666666666666666
P22681	Q9HCE7	0.5
P22681	P84022	0.3333333333333333
P22681	Q9Y618	0.25
P22681	Q03167	1.0
P22681	Q9HAU4	0.4
P22681	P62942	0.6666666666666666
P22681	Q8N2S1	1.0
P22681	Q9NPB6	0.3333333333333333
P22681	Q969W9	0.6666666666666666
P22681	Q6ZSZ5	0.3333333333333333
P22681	Q9Y4E8	0.6666666666666666
P22681	P27361	0.2
P22681	P62140	0.6666666666666666
P22681	Q14766	1.0
P22681	Q13573	0.25
P22681	P51668	0.25
P22681	P61812	1.0
P22681	P36873	0.6666666666666666
P22681	P62136	0.6666666666666666
P22681	Q9P2M7	0.3333333333333333
P22681	P61586	0.3333333333333333
P22681	Q9GZN2	0.2
P22681	P24863	0.25
P22681	P67809	0.25
P22681	P36897	0.5
P22681	Q9UPN9	0.25
P22681	P28482	0.2
P22681	P49336	0.25
P22681	Q9NS15	1.0
P22681	Q9UN42	0.25
P22681	Q15329	0.25
P22681	Q16254	0.25
P22681	Q13145	0.6666666666666666
P22681	P61077	0.25
P22681	Q9Y624	0.3333333333333333
P22681	P62987	0.2857142857142857
P22681	Q8TEW0	0.3333333333333333
P22681	Q15843	1.0
P22681	Q14767	1.0
P22681	Q96PU5	0.4
P22681	P26012	1.0
P22681	P62979	0.2857142857142857
P22681	Q15796	0.3333333333333333
P22681	Q9Y3F4	0.6666666666666666
P22681	P53708	1.0
P22681	P61081	1.0
P22681	Q05513	0.3333333333333333
P22681	Q9GZV5	0.2
P22681	P42772	0.25
P22681	Q93008	0.25
P22681	P37173	0.5
P22681	Q9NYA4	0.6666666666666666
P22681	Q14186	0.25
P22681	Q6ZNA4	0.2
P22681	P35813	0.25
P22681	Q14188	0.25
P22681	Q9UNE7	0.6666666666666666
P22681	Q13547	0.2
P22681	P50750	0.25
P22681	P28749	0.25
P22681	Q13485	0.4
P22681	Q09472	0.25
P36873	Q15583	0.16666666666666666
P36873	Q9Y5K5	1.0
P36873	Q9HCE7	0.75
P36873	P84022	0.5
P36873	Q9Y618	0.2
P36873	Q03167	0.6666666666666666
P36873	Q9HAU4	0.6
P36873	P62942	0.5
P36873	Q8N2S1	0.6666666666666666
P36873	Q9NPB6	0.25
P36873	Q969W9	1.0
P36873	Q6ZSZ5	0.25
P36873	Q9Y4E8	1.0
P36873	P62140	1.0
P36873	Q14766	0.6666666666666666
P36873	Q13573	0.2
P36873	P51668	0.2
P36873	P61812	0.6666666666666666
P36873	P62136	1.0
P36873	Q9P2M7	0.25
P36873	P61586	0.25
P36873	Q9GZN2	0.16666666666666666
P36873	P67809	0.2
P36873	P36897	0.75
P36873	Q9UPN9	0.2
P36873	P49336	0.2
P36873	Q9NS15	0.6666666666666666
P36873	Q9UN42	0.2
P36873	Q15329	0.2
P36873	Q16254	0.2
P36873	Q13145	1.0
P36873	P61077	0.2
P36873	Q9Y624	0.25
P36873	P62987	0.42857142857142855
P36873	Q8TEW0	0.25
P36873	Q15843	0.6666666666666666
P36873	Q14767	0.6666666666666666
P36873	Q96PU5	0.6
P36873	P62979	0.42857142857142855
P36873	Q15796	0.5
P36873	Q9Y3F4	1.0
P36873	P53708	0.6666666666666666
P36873	P61081	0.6666666666666666
P36873	Q05513	0.25
P36873	Q9GZV5	0.16666666666666666
P36873	P42772	0.2
P36873	Q93008	0.2
P36873	P37173	0.75
P36873	Q9NYA4	1.0
P36873	Q14186	0.2
P36873	Q6ZNA4	0.16666666666666666
P36873	Q14188	0.2
P36873	Q9UNE7	1.0
